Subaru Outback,"$18700, 1557897сом","2015г.,2.5л.,вариатор,универсал,бензин,рульслева,138000км",https://im.mashina.kg/tachka/images//1/3/c/13cbb48400c72fe20e3d1da634b7b3f1_240x180.jpg ; https://im.mashina.kg/tachka/images//4/5/a/45af3b0a2b7a9549cb9dcd7baf303ce2_240x180.jpg ; https://im.mashina.kg/tachka/images//8/3/a/83a3d0c750501944a9cf65b943185c3b_240x180.jpg ; https://im.mashina.kg/tachka/images//b/a/0/ba09a2e06ac8872414f64dd3f1a9dfd3_240x180.jpg
Audi 80,"$3481, 290000сом","1993г.,2л.,автомат,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//4/b/e/4be7b06e4fe9ca6fa7fbbe5d32607b79_240x180.jpg ; https://im.mashina.kg/tachka/images//c/1/7/c17a39631fb416e9b97a9b025fc06f7b_240x180.jpg ; https://im.mashina.kg/tachka/images//b/3/4/b345d0bedb70c7777ecfa92f8a4ed531_240x180.jpg ; https://im.mashina.kg/tachka/images//9/e/2/9e26756c2c18e94146cf5950c23f92d1_240x180.jpg
Honda Jazz,"$7202, 600000сом","2004г.,1.3л.,механика,хэтчбек5дв.,бензин,рульслева",https://im.mashina.kg/tachka/images//c/3/2/c32d4ff29544430cc3690a21b03d4fde_240x180.jpg ; https://im.mashina.kg/tachka/images//5/3/2/5325ffe54b87d709abdff770dc64bdf1_240x180.jpg ; https://im.mashina.kg/tachka/images//9/e/7/9e7dc1dbbeaee9e0d56908ad40702dd7_240x180.jpg
Mitsubishi Pajero,"$8700, 724797сом","2002г.,2.5л.,механика,внедорожник5дв.,дизель,рульслева",https://im.mashina.kg/tachka/images//c/e/2/ce2f68da9a8cb1aa1881663455d77499_240x180.jpg ; https://im.mashina.kg/tachka/images//9/9/2/992b2c05ad61fb1452c27038d959d758_240x180.jpg ; https://im.mashina.kg/tachka/images//d/0/0/d00fede3390395d985ea4a38222bb8fd_240x180.jpg ; https://im.mashina.kg/tachka/images//b/1/1/b113ad24805d13576c6fb13a45a37b24_240x180.jpg ; https://im.mashina.kg/tachka/images//7/6/5/7654228e4bfc3d612195107878ddeacb_240x180.jpg
Toyota Camry,"$27500, 2291025сом","2018г.,2.5л.,автомат,седан,бензин,рульслева,47000км",https://im.mashina.kg/tachka/images//c/1/3/c13c603c241eebafa100ac48199fe68e_240x180.jpg ; https://im.mashina.kg/tachka/images//2/3/6/236c45ce1f67e1c44c95422a19579b60_240x180.jpg ; https://im.mashina.kg/tachka/images//9/e/e/9eeb5445db401512d3f22c273d3d49fb_240x180.jpg ; https://im.mashina.kg/tachka/images//1/b/2/1b28831f72475ca50c6d2fed14d672e5_240x180.jpg ; https://im.mashina.kg/tachka/images//d/5/5/d552fbe5b1f5daf6a41ffc4e74c6472c_240x180.jpg
Honda Accord,"$19700, 1641207сом","2017г.,2.4л.,вариатор,седан,бензин,рульслева,87000км",https://im.mashina.kg/tachka/images//b/4/f/b4f50c73f3402600df7cfa3352a366a3_240x180.jpg ; https://im.mashina.kg/tachka/images//5/0/3/503cdf41c2a9f736e8c658694b3d485c_240x180.jpg ; https://im.mashina.kg/tachka/images//9/6/5/9658615be2c713f876b1a0767077112e_240x180.jpg ; https://im.mashina.kg/tachka/images//b/5/3/b53cbfeff326dc57657798f0da14de61_240x180.jpg ; https://im.mashina.kg/tachka/images//a/d/2/ad264a323bf8ee85054ad6128c626649_240x180.jpg
Lexus LX,"$19700, 1641207сом","2003г.,4.7л.,автомат,внедорожник5дв.,бензин,рульслева,212000км",https://im.mashina.kg/tachka/images//2/d/5/2d5df4976e3312792c08091788d52815_240x180.jpg ; https://im.mashina.kg/tachka/images//4/c/7/4c7557e4804ab0e39a6cd94711d18877_240x180.jpg ; https://im.mashina.kg/tachka/images//d/3/2/d321bb32d65d60b3d0eb93b46c6b00d2_240x180.jpg ; https://im.mashina.kg/tachka/images//5/f/f/5ff646cf8c1463c9e1b22aa63eacc538_240x180.jpg ; https://im.mashina.kg/tachka/images//4/9/f/49fa2de215096845c8c309417b1cd9ce_240x180.jpg
Kia Forte,"$11200, 933072сом","2016г.,1.8л.,механика,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//1/8/a/18a4fb5c95fe323f8f72d972afaba6cf_240x180.jpg ; https://im.mashina.kg/tachka/images//c/4/a/c4acf689af138448c18ec94d5fbf8e0f_240x180.jpg ; https://im.mashina.kg/tachka/images//6/3/1/6311736ac934263f1b2788b7fdc055c5_240x180.jpg ; https://im.mashina.kg/tachka/images//f/1/0/f107f0c3deea0ccbba1555b8339b5d48_240x180.jpg
Hyundai Sonata,"$11000, 916410сом","2014г.,2л.,автомат,седан,газ,рульслева",https://im.mashina.kg/tachka/images//4/1/8/418c623b851f19397e45632d65c96cf4_240x180.jpg ; https://im.mashina.kg/tachka/images//3/5/d/35de5fcdd018360b68ee75b55f7c6934_240x180.jpg ; https://im.mashina.kg/tachka/images//6/a/5/6a586bf96d126b27622d80a0f3db26cf_240x180.jpg ; https://im.mashina.kg/tachka/images//a/1/9/a1963b5279a3dfaef001ec55b5bc8b91_240x180.jpg
Kia Cerato,"$11200, 933072сом","2016г.,1.8л.,механика,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//c/4/8/c48dce9d7a53b3b975b0db795a0037d2_240x180.jpg ; https://im.mashina.kg/tachka/images//3/2/8/328e165f505ff05a7ee1d39af425678e_240x180.jpg ; https://im.mashina.kg/tachka/images//3/5/1/3515b37f00fb65bb4c332514c176d1fd_240x180.jpg ; https://im.mashina.kg/tachka/images//8/f/3/8f360c5f2aacba10873b0405a07c6ac5_240x180.jpg
BMW X5,"$7500, 624825сом","2001г.,3л.,автомат,внедорожник5дв.,бензин,рульслева,397401км",https://im.mashina.kg/tachka/images//4/4/a/44a1fcd81805cb1cf93266fc30248207_240x180.jpg ; https://im.mashina.kg/tachka/images//9/3/2/93217b2832b517d2042eea809144ad7d_240x180.jpg ; https://im.mashina.kg/tachka/images//a/a/c/aacd3a6066eabe15547ec29b26ea74e1_240x180.jpg ; https://im.mashina.kg/tachka/images//3/9/8/398a840bada57db90eceb3558750e494_240x180.jpg ; https://im.mashina.kg/tachka/images//6/1/8/618c42fb95c80e72eaa184462e80f830_240x180.jpg
Toyota Highlander,"$18000, 1499580сом","2009г.,3.5л.,автомат,внедорожник5дв.,бензин,рульслева,247838км",https://im.mashina.kg/tachka/images//5/e/3/5e37571f2a0d2ac52c42fa863f5d49b8_240x180.jpg ; https://im.mashina.kg/tachka/images//b/a/e/bae02412180a402c6a762499f9eeae17_240x180.jpg ; https://im.mashina.kg/tachka/images//6/e/8/6e8cd167cf5c22a357d9d3d5efc53537_240x180.jpg ; https://im.mashina.kg/tachka/images//2/7/7/277c07245aed028c758c9417f59d17cd_240x180.jpg ; https://im.mashina.kg/tachka/images//f/9/5/f95e966eb14efa11ba94ae10e6db3233_240x180.jpg
ВАЗ (Lada) 2104,"$1020, 85000сом","1992г.,1.5л.,механика,универсал,бензин,рульслева",https://im.mashina.kg/tachka/images//4/2/a/42ad24a6d2ed4a8b9ef53c7d8512df67_240x180.jpg ; https://im.mashina.kg/tachka/images//2/2/d/22d32bc08259d01d70fb1e341e61f7da_240x180.jpg ; https://im.mashina.kg/tachka/images//2/c/2/2c2208dbffc4003424941e0b8d5ce178_240x180.jpg
Hyundai Elantra,"$15500, 1291305сом","2019г.,2л.,автомат,седан,бензин,рульслева,35000км",https://im.mashina.kg/tachka/images//8/0/e/80e294d4a34f674be42a9386b3d5c817_240x180.jpg ; https://im.mashina.kg/tachka/images//b/e/b/bebad6acabacda8d7a08a49bbb3beec9_240x180.jpg ; https://im.mashina.kg/tachka/images//e/a/f/eaf639e35bd4053bbbd882afed03d92c_240x180.jpg ; https://im.mashina.kg/tachka/images//d/3/3/d33ecd9813f031d23c656f96cc17dc84_240x180.jpg ; https://im.mashina.kg/tachka/images//3/1/d/31d607293710310010874ee1fed8bc81_240x180.jpg
Toyota Camry,"$10800, 899748сом","2005г.,2.4л.,автомат,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//3/8/9/3896d0e90fd45acb1b027d72c2393cee_240x180.jpg ; https://im.mashina.kg/tachka/images//7/3/4/734b7d8f63f7e17fb7c397fd0dd2cc7a_240x180.jpg ; https://im.mashina.kg/tachka/images//6/0/4/6049bc3d7cfb75c304add2367aaa9c6f_240x180.jpg ; https://im.mashina.kg/tachka/images//e/9/6/e966f01fe5331b758bd0dd67dc3832e5_240x180.jpg
Lexus LS,"$9900, 824769сом","2002г.,4.3л.,автомат,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//5/3/a/53aea281b6892ed8413870f60207da79_240x180.jpg ; https://im.mashina.kg/tachka/images//6/0/3/603ab4fbc957c0ecca8e73550110ff5f_240x180.jpg ; https://im.mashina.kg/tachka/images//2/d/7/2d7d97bb148c10eac8af6c5902083b15_240x180.jpg ; https://im.mashina.kg/tachka/images//6/8/a/68a36aeee6d7fda8978ae81654f0c6f7_240x180.jpg
Subaru Forester,"$16000, 1332960сом","2013г.,2.5л.,вариатор,внедорожник5дв.,бензин,рульслева",https://im.mashina.kg/tachka/images//e/8/a/e8a114dff46faf97775cdb922d77125d_240x180.jpg ; https://im.mashina.kg/tachka/images//f/f/7/ff70dd3ceb36593b8cba97d164b091fe_240x180.jpg ; https://im.mashina.kg/tachka/images//4/2/2/4226293cfe5b474ad12848f249c9499f_240x180.jpg ; https://im.mashina.kg/tachka/images//a/2/c/a2ca12dd51ad1fc946fadf3928e021db_240x180.jpg ; https://im.mashina.kg/tachka/images//6/d/c/6dc55fce2452ccbc4fc0b69fbb69e6f8_240x180.jpg
Toyota Land Cruiser,"$40000, 3332400сом","2011г.,4.7л.,автомат,внедорожник5дв.,бензин,рульслева,180000км",https://im.mashina.kg/tachka/images//5/1/2/512bea7ddcf9b8bea56e23ef2444de33_240x180.jpg ; https://im.mashina.kg/tachka/images//2/e/b/2eb0e4b2e4324c052679d6cb64f0bee6_240x180.jpg ; https://im.mashina.kg/tachka/images//3/9/f/39f7b3351da8da408e2614bc8338c9ed_240x180.jpg ; https://im.mashina.kg/tachka/images//d/2/2/d22df7b2844acf7c69fe399cee709a6f_240x180.jpg
Toyota Camry,"$13800, 1149678сом","2011г.,2.5л.,автомат,седан,бензин,рульслева,150000км",https://im.mashina.kg/tachka/images//d/9/5/d95006c315c4dadbf8f73b2f48d9c348_240x180.jpg ; https://im.mashina.kg/tachka/images//c/6/e/c6edeccbb2db60e4ac5a4ed6c1ab85f6_240x180.jpg ; https://im.mashina.kg/tachka/images//b/d/0/bd0346b97d6d35abef93e5a9eff9a46b_240x180.jpg ; https://im.mashina.kg/tachka/images//9/b/5/9b5754a7da18eb0964dd0cf52b146c95_240x180.jpg ; https://im.mashina.kg/tachka/images//e/1/4/e14e7c1e339684066d5b7ed5dc438ff8_240x180.jpg
Honda Fit,"$7082, 590000сом","2002г.,1.5л.,вариатор,хэтчбек5дв.,бензин,рульсправа,180000км",https://im.mashina.kg/tachka/images//3/c/0/3c0322a92ec2187fe0250f85f2f0ce2d_240x180.jpg ; https://im.mashina.kg/tachka/images//8/6/3/863e1b4a56ad69f11757835c5e94751b_240x180.jpg ; https://im.mashina.kg/tachka/images//f/8/0/f80a4c8c7ae26b161106aeaec66d1fec_240x180.jpg ; https://im.mashina.kg/tachka/images//6/8/f/68f58d4c63b310293c13b7d289a87c35_240x180.jpg
Audi 100,"$4321, 360000сом","1991г.,2.8л.,механика,седан,бензин,рульслева,500000км",https://im.mashina.kg/tachka/images//2/2/2/22295f4b0590d80e5e500c19660c7018_240x180.jpg ; https://im.mashina.kg/tachka/images//9/f/2/9f213cb9cbcff8c4c703ebf71efaee1c_240x180.jpg ; https://im.mashina.kg/tachka/images//b/f/c/bfc06ccd904d4668839946d944a0043c_240x180.jpg ; https://im.mashina.kg/tachka/images//0/8/6/0863454d04108bb0cb0ccd1a6e7e9823_240x180.jpg ; https://im.mashina.kg/tachka/images//4/e/a/4ea440f8d64eaf0729e94981cf302875_240x180.jpg
Hyundai Sonata,"$3241, 270000сом","2002г.,2л.,механика,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//b/1/3/b1330fabd4aba2381d814d299c121154_240x180.jpg ; https://im.mashina.kg/tachka/images//e/c/7/ec77b83c70d94b988170366b8383cc95_240x180.jpg ; https://im.mashina.kg/tachka/images//f/d/b/fdb4faa0cdbeb73bb51f4663fdfd3cd0_240x180.jpg ; https://im.mashina.kg/tachka/images//2/6/1/261cda337334a09795760e48f1181c12_240x180.jpg ; https://im.mashina.kg/tachka/images//b/8/9/b89c8a6104d2d9cf0b464f678a5f49d1_240x180.jpg
Toyota Land Cruiser Prado,"$18500, 1541235сом","2004г.,3л.,автомат,внедорожник5дв.,дизель,рульслева,255000км",https://im.mashina.kg/tachka/images//8/0/f/80ff7e1793c2c56fc93eaf68fa403469_240x180.jpg ; https://im.mashina.kg/tachka/images//5/b/6/5b60720dea674f60f1c21009b96634f3_240x180.jpg ; https://im.mashina.kg/tachka/images//5/7/0/5708fb7ade7edd69ca2687ddedf1acce_240x180.jpg ; https://im.mashina.kg/tachka/images//f/8/7/f87a6daeef46d75f1f2b513bd89e40b2_240x180.jpg ; https://im.mashina.kg/tachka/images//a/5/a/a5a9682eeffbff564a6ab68f7a2e7bb8_240x180.jpg
Toyota Camry,"$26500, 2207715сом","2018г.,2.5л.,автомат,седан,бензин,рульслева,123000км",https://im.mashina.kg/tachka/images//6/5/d/65dbaf0af1a28e6e0f8874524f9a98fb_240x180.jpg ; https://im.mashina.kg/tachka/images//1/0/a/10a1707c7fce05f4012cc28c4c416c9f_240x180.jpg ; https://im.mashina.kg/tachka/images//d/f/e/dfeeb6ce384041cf56d4aa0414486635_240x180.jpg ; https://im.mashina.kg/tachka/images//9/3/a/93a25641ffb3278b33bdc3328871979b_240x180.jpg ; https://im.mashina.kg/tachka/images//c/f/d/cfd6316b4d475511b7884d6c6a3165c8_240x180.jpg
Volkswagen Passat,"$1801, 150000сом","1989г.,1.8л.,механика,универсал,бензин,рульслева",https://im.mashina.kg/tachka/images//9/9/7/99779e5a5cdec6c983e7204ed33b3cd1_240x180.jpg ; https://im.mashina.kg/tachka/images//1/a/0/1a06f7f10b8c39bee0a34fe73afaffa5_240x180.jpg ; https://im.mashina.kg/tachka/images//5/5/0/550fbf8433d20d78419f52b4d73086ae_240x180.jpg ; https://im.mashina.kg/tachka/images//d/2/5/d258bbabd7494fe4700dc61f176e56aa_240x180.jpg ; https://im.mashina.kg/tachka/images//5/4/a/54a8bce363d34095534d64060ee4dee3_240x180.jpg
Hyundai Solaris,"$7802, 650000сом","2012г.,1.6л.,автомат,седан,бензин,рульслева,130000км",https://im.mashina.kg/tachka/images//e/e/e/eeeba17776d8907abf1b9658e6819528_240x180.jpg ; https://im.mashina.kg/tachka/images//a/3/d/a3dade9db08b1e7f7b69452d03a94365_240x180.jpg ; https://im.mashina.kg/tachka/images//3/5/e/35e23388675d16c4e44f7a562a3833f1_240x180.jpg ; https://im.mashina.kg/tachka/images//8/6/4/864f7f1f9371246f9e71c8e7425736e1_240x180.jpg
Mercedes-Benz E-класс,"$5522, 460000сом","1996г.,2.8л.,механика,седан,бензин,рульслева,300000км",https://im.mashina.kg/tachka/images//8/8/6/8866b32a8d618a72996677a58596fb20_240x180.jpg ; https://im.mashina.kg/tachka/images//9/4/d/94d45d61cefeb568ed06ad313f7d031e_240x180.jpg ; https://im.mashina.kg/tachka/images//c/c/b/ccb498c8e90c447f5d7b7a639752076e_240x180.jpg ; https://im.mashina.kg/tachka/images//9/2/2/922047415ace78a92951fce92f6017fd_240x180.jpg ; https://im.mashina.kg/tachka/images//2/f/7/2f7792de476bac9d2cf8b4fdab24d42e_240x180.jpg
Mercedes-Benz E-класс,"$11000, 916410сом","2006г.,3.5л.,автомат,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//0/d/7/0d76c9e25689b85e98ff93bedab5a832_240x180.jpg ; https://im.mashina.kg/tachka/images//d/b/9/db9e9807ea0ac4e6e830ee9fa2c411f2_240x180.jpg ; https://im.mashina.kg/tachka/images//d/2/7/d276663b9f7916448061dd6bf5e0291a_240x180.jpg ; https://im.mashina.kg/tachka/images//4/9/b/49bc06ae15d9af830095a3d1b5caabff_240x180.jpg ; https://im.mashina.kg/tachka/images//e/a/4/ea42d724c5a479076191e7315c1cfbcf_240x180.jpg
Nissan X-Trail,"$8000, 666480сом","2001г.,2л.,механика,внедорожник5дв.,бензин,рульслева,268000км",https://im.mashina.kg/tachka/images//e/b/2/eb20e4cc9a9520eeddeed653c458ebb3_240x180.jpg ; https://im.mashina.kg/tachka/images//e/a/c/eac689ca8125934671a39bc2560caa90_240x180.jpg ; https://im.mashina.kg/tachka/images//4/c/7/4c7405c63059e9220ee6ba86e585c092_240x180.jpg ; https://im.mashina.kg/tachka/images//3/5/e/35e8bf025f0645a03f6a1bb0f49bdbbe_240x180.jpg ; https://im.mashina.kg/tachka/images//a/d/b/adbff61833b44a9ec22c5fe76eeda15e_240x180.jpg
Nissan Wingroad,"$5500, 458205сом","2003г.,1.5л.,автомат,универсал,бензин,рульсправа",https://im.mashina.kg/tachka/images//c/2/1/c21f4e3e8cf794ed73534a6486406a63_240x180.jpg ; https://im.mashina.kg/tachka/images//3/7/1/371921e43cc254dc7356f42df56bafe8_240x180.jpg ; https://im.mashina.kg/tachka/images//9/a/1/9a1dda9c9508c6bbd0deef56afb84363_240x180.jpg ; https://im.mashina.kg/tachka/images//5/9/d/59d33b1817e756770ed61bc4e6406598_240x180.jpg ; https://im.mashina.kg/tachka/images//c/a/a/caab3fbc9f68f10dd583efb6611ed555_240x180.jpg
Toyota Land Cruiser,"$50000, 4165500сом","2009г.,4.7л.,автомат,внедорожник5дв.,бензин,рульслева,200000км",https://im.mashina.kg/tachka/images//9/7/4/9746942c2d4130b679c1a6b02f1cde90_240x180.jpg ; https://im.mashina.kg/tachka/images//1/1/7/117cb90e7f476425aa01508f4d3ea75b_240x180.jpg ; https://im.mashina.kg/tachka/images//7/e/e/7ee38bacb378bd0cd66450757c051ad7_240x180.jpg ; https://im.mashina.kg/tachka/images//4/0/9/409930515aa2bd116acc2c9b79d8a0f1_240x180.jpg ; https://im.mashina.kg/tachka/images//4/4/9/4499d77e0da50bcddc11570a14ea17c3_240x180.jpg
Opel Calibra,"$1680, 140000сом","1993г.,2л.,механика,купе,бензин,рульслева,273102км",https://im.mashina.kg/tachka/images//4/c/5/4c54a0ce02774c31bf0df6be867fa5fe_240x180.jpg ; https://im.mashina.kg/tachka/images//3/c/c/3cc9a42f5752a4821a7ee230eb311984_240x180.jpg ; https://im.mashina.kg/tachka/images//4/3/7/4376daf1c752c14f7aa692bc46636464_240x180.jpg ; https://im.mashina.kg/tachka/images//c/9/1/c91af6715b40e6fdf077434b8b7b45b1_240x180.jpg ; https://im.mashina.kg/tachka/images//a/0/e/a0ee56a1770c532fa5dbaef750d7eae5_240x180.jpg
SsangYong Musso,"$3000, 249930сом","1995г.,2.9л.,механика,внедорожник5дв.,дизель,рульслева,350000км",https://im.mashina.kg/tachka/images//3/a/8/3a8ad04f10a12e88bb105ed63970250f_240x180.jpg ; https://im.mashina.kg/tachka/images//4/f/7/4f77ceb39610589d8b52f9a4f92b4f9a_240x180.jpg
Toyota Sequoia,"$30000, 2499300сом","2008г.,5.7л.,автомат,внедорожник5дв.,бензин,рульслева,184000км",https://im.mashina.kg/tachka/images//7/a/f/7af2804e3812fd28144755a92cd801ff_240x180.jpg ; https://im.mashina.kg/tachka/images//7/9/3/793d0ea11d76e865ca0f8cb5b9b34aa9_240x180.jpg ; https://im.mashina.kg/tachka/images//0/3/d/03d269ae5179e417775ef03f50d15c7f_240x180.jpg ; https://im.mashina.kg/tachka/images//2/a/6/2a6862a5b0536c8d61ee144c553ff020_240x180.jpg ; https://im.mashina.kg/tachka/images//f/c/d/fcd0b4d7c2c55b8ec5acc39410cf5b6f_240x180.jpg
Kia Carens,"$7802, 650000сом","2002г.,1.8л.,автомат,компактвэн,бензин,рульслева,209000км",https://im.mashina.kg/tachka/images//d/9/c/d9cefc8077165cad7cec125b83da8ca5_240x180.jpg ; https://im.mashina.kg/tachka/images//0/2/a/02ae70286a8b7a2e58626e1cc39bda5b_240x180.jpg ; https://im.mashina.kg/tachka/images//2/d/c/2dc85fba191ea7db82316f449f391168_240x180.jpg ; https://im.mashina.kg/tachka/images//c/2/8/c28e91ad283aa9da317f5144c01c5eb5_240x180.jpg ; https://im.mashina.kg/tachka/images//7/e/a/7ea42be7bb253636be0548d9a1ac133b_240x180.jpg
Chevrolet Matiz,"$4261, 355000сом","2005г.,1л.,механика,хэтчбек5дв.,бензин,рульслева,187777км",https://im.mashina.kg/tachka/images//b/d/3/bd3e0a39958e5e7e400f8bda3e923c69_240x180.jpg ; https://im.mashina.kg/tachka/images//e/4/8/e480f0f009c50a9aa65e415319f42a89_240x180.jpg ; https://im.mashina.kg/tachka/images//0/4/b/04b197392ef023ee4ca6c4c874a8a258_240x180.jpg ; https://im.mashina.kg/tachka/images//6/1/0/610c3e033214c571fed17e5c6f894129_240x180.jpg ; https://im.mashina.kg/tachka/images//a/7/8/a7821cad6d72238981364e484b8f9f28_240x180.jpg
Toyota Corolla Spacio,"$8402, 700000сом","2003г.,1.8л.,автомат,компактвэн,бензин,рульсправа",https://im.mashina.kg/tachka/images//8/3/6/836ec999f039be3c33b7887b907a0216_240x180.jpg ; https://im.mashina.kg/tachka/images//5/5/8/5582e7e350eeae0685b6d7438add4736_240x180.jpg ; https://im.mashina.kg/tachka/images//6/2/1/621e3d47bbc73555ce0bf235425ba688_240x180.jpg ; https://im.mashina.kg/tachka/images//0/6/2/0623ff626e7db3866b264fc81c6a9289_240x180.jpg ; https://im.mashina.kg/tachka/images//5/9/0/59086090877917fa5e6b4f01dfae0520_240x180.jpg
Mercedes-Benz S-класс,"$9700, 808107сом","1997г.,5л.,автомат,седан,бензин,рульслева,223000км",https://im.mashina.kg/tachka/images//e/e/8/ee889acfe21f4f2fd13fd5a940e669f3_240x180.jpg ; https://im.mashina.kg/tachka/images//8/7/8/87869c0411dd419d59ac88fb59cb036a_240x180.jpg ; https://im.mashina.kg/tachka/images//f/6/a/f6a501ff1410982e291b66c50fc8dc20_240x180.jpg ; https://im.mashina.kg/tachka/images//6/e/f/6effa1a1267bdd8a728e44129259c9df_240x180.jpg ; https://im.mashina.kg/tachka/images//8/b/8/8b8e695bf4e79b3362159e1634fbb2b6_240x180.jpg
Chevrolet Lacetti,"$4441, 370000сом","2006г.,1.6л.,механика,универсал,бензин,рульслева",https://im.mashina.kg/tachka/images//7/4/9/749e450ed2cb09b74bda9d45404c1111_240x180.jpg ; https://im.mashina.kg/tachka/images//d/b/e/dbecadd3c9f05a9f2b20a39f757c7f15_240x180.jpg ; https://im.mashina.kg/tachka/images//6/a/4/6a4da33d08b1c9b515486bfe28006f63_240x180.jpg ; https://im.mashina.kg/tachka/images//1/f/3/1f3c0c902963317ccbd379b9f3724c08_240x180.jpg ; https://im.mashina.kg/tachka/images//3/9/b/39b2d3b3a026f99ba0c6caaeec6b7db5_240x180.jpg
Toyota Camry,"$15500, 1291305сом","2012г.,2.5л.,автомат,седан,бензин,рульслева",https://im.mashina.kg/tachka/images//5/9/0/5900d02f286488b1e977ad66db2cce3e_240x180.jpg ; https://im.mashina.kg/tachka/images//8/9/f/89ff977e007fd1722c8c448ff4bb047d_240x180.jpg ; https://im.mashina.kg/tachka/images//f/7/c/f7c8bb94d5d27147f5381365101aac52_240x180.jpg
